longitude,latitude,aver_price,latlon
113.875364,22.588753,175.6,"113.875364,22.588753"
114.031254,22.661634,66.3,"114.031254,22.661634"
114.251307,22.568646,60.6,"114.251307,22.568646"
114.026365,22.638524,88.2,"114.026365,22.638524"
113.811432,22.693712,49.0,"113.811432,22.693712"
114.056231,22.572207,139.0,"114.056231,22.572207"
113.972004221,22.528065995,192.3,"113.972004221,22.528065995"
114.146576,22.555308,101.5,"114.146576,22.555308"
113.975169,22.583391,101.2,"113.975169,22.583391"
114.047233,22.705777,49.4,"114.047233,22.705777"
114.027010333,22.6403461737,65.2,"114.027010333,22.6403461737"
113.945634,22.502893,202.2,"113.945634,22.502893"
113.90414,22.725652,35.7,"113.90414,22.725652"
114.257212,22.717829,68.8,"114.257212,22.717829"
114.421361,22.633826,44.8,"114.421361,22.633826"
114.040931,22.652682,88.6,"114.040931,22.652682"
113.946326,22.734867,38.1,"113.946326,22.734867"
113.957672,22.547709,137.5,"113.957672,22.547709"
114.120013,22.54421,77.6,"114.120013,22.54421"
114.046199416,22.5684803874,107.2,"114.046199416,22.5684803874"
114.052791803,22.5360669995,179.1,"114.052791803,22.5360669995"
113.945568,22.506545,127.8,"113.945568,22.506545"
114.162848,22.632739,42.2,"114.162848,22.632739"
114.02634,22.636013,90.4,"114.02634,22.636013"
113.940855774,22.5126299432,145.0,"113.940855774,22.5126299432"
114.143255272,22.5977111378,52.6,"114.143255272,22.5977111378"
113.905874,22.580523,90.5,"113.905874,22.580523"
113.979482,22.590044,100.0,"113.979482,22.590044"
114.114687,22.618013,58.1,"114.114687,22.618013"
114.023885072,22.5597096742,119.4,"114.023885072,22.5597096742"
113.864164747,22.576400993,94.4,"113.864164747,22.576400993"
114.065195,22.599338,93.9,"114.065195,22.599338"
114.225089,22.734888,39.7,"114.225089,22.734888"
114.128318691,22.5824026433,54.0,"114.128318691,22.5824026433"
114.316842,22.710588,33.3,"114.316842,22.710588"
113.913720078,22.5172579897,82.5,"113.913720078,22.5172579897"
114.038979,22.636405,57.7,"114.038979,22.636405"
114.144002356,22.575942388,125.0,"114.144002356,22.575942388"
114.039266562,22.5389424953,132.1,"114.039266562,22.5389424953"
113.927414,22.560305,106.7,"113.927414,22.560305"
113.860644,22.603435,67.9,"113.860644,22.603435"
113.975129,22.582974,119.5,"113.975129,22.582974"
114.092143924,22.5387614622,109.7,"114.092143924,22.5387614622"
114.099879,22.552955,105.6,"114.099879,22.552955"
113.951803471,22.5923020089,100.0,"113.951803471,22.5923020089"
114.039004,22.674809,42.3,"114.039004,22.674809"
114.035174,22.665322,80.9,"114.035174,22.665322"
113.914675,22.57925,101.1,"113.914675,22.57925"
114.071437961,22.525144281,108.0,"114.071437961,22.525144281"
114.034432,22.681161,97.8,"114.034432,22.681161"
114.047155,22.614892,77.5,"114.047155,22.614892"
114.086905,22.543597,70.0,"114.086905,22.543597"
113.983945638,22.5532445864,121.2,"113.983945638,22.5532445864"
113.926577,22.528768,123.3,"113.926577,22.528768"
114.285625,22.775177,14.3,"114.285625,22.775177"
113.934873,22.520163,181.8,"113.934873,22.520163"
114.07560812,22.5516117655,90.4,"114.07560812,22.5516117655"
113.927132378,22.5448944736,126.2,"113.927132378,22.5448944736"
114.090332935,22.5651790914,89.1,"114.090332935,22.5651790914"
114.039009,22.654116,166.2,"114.039009,22.654116"
114.038924,22.529914,90.0,"114.038924,22.529914"
114.064017,22.642657,148.8,"114.064017,22.642657"
114.077588,22.574018,96.5,"114.077588,22.574018"
114.04346,22.607523,100.0,"114.04346,22.607523"
113.894709,22.597272,57.9,"113.894709,22.597272"
113.928174781,22.533645603,233.3,"113.928174781,22.533645603"
114.069763,22.698107,94.4,"114.069763,22.698107"
114.067891531,22.5228474629,100.0,"114.067891531,22.5228474629"
113.895675158,22.5766716128,90.7,"113.895675158,22.5766716128"
114.061013,22.626823,179.0,"114.061013,22.626823"
113.991743,22.593965,110.8,"113.991743,22.593965"
113.933244,22.538693,244.9,"113.933244,22.538693"
114.143172,22.632277,124.0,"114.143172,22.632277"
113.923805,22.532712,130.6,"113.923805,22.532712"
114.088523,22.632767,100.0,"114.088523,22.632767"
114.242071,22.726735,35.2,"114.242071,22.726735"
114.047926,22.524997,139.3,"114.047926,22.524997"
114.043641,22.620429,58.3,"114.043641,22.620429"
113.938567426,22.5546381488,93.3,"113.938567426,22.5546381488"
114.125223,22.550102,109.5,"114.125223,22.550102"
114.051056,22.651569,96.0,"114.051056,22.651569"
114.039004,22.674809,74.4,"114.039004,22.674809"
113.979251169,22.5560852017,118.2,"113.979251169,22.5560852017"
114.145963151,22.5512674155,78.9,"114.145963151,22.5512674155"
114.014496,22.655827,71.3,"114.014496,22.655827"
114.185173566,22.6427630673,46.9,"114.185173566,22.6427630673"
113.980565,22.559573,117.3,"113.980565,22.559573"
114.127224,22.55499,84.2,"114.127224,22.55499"
114.064094,22.619151,105.9,"114.064094,22.619151"
114.040015469,22.5326497524,100.0,"114.040015469,22.5326497524"
114.069707,22.664572,100.3,"114.069707,22.664572"
114.080856,22.620518,64.7,"114.080856,22.620518"
114.08287,22.531725,110.5,"114.08287,22.531725"
113.813502,22.68227,71.4,"113.813502,22.68227"
114.03702,22.696716,45.5,"114.03702,22.696716"
114.132045427,22.565657541,64.4,"114.132045427,22.565657541"
114.136364,22.580183,86.2,"114.136364,22.580183"
114.078645,22.664008,81.3,"114.078645,22.664008"
114.020544,22.643385,187.8,"114.020544,22.643385"
114.058266802,22.5338051798,123.9,"114.058266802,22.5338051798"
114.14240719,22.5494820475,88.2,"114.14240719,22.5494820475"
113.975165,22.58299,93.9,"113.975165,22.58299"
113.893813,22.587166,106.8,"113.893813,22.587166"
114.121012479,22.5499037912,96.5,"114.121012479,22.5499037912"
113.957672,22.547709,180.0,"113.957672,22.547709"
114.143465,22.623887,60.9,"114.143465,22.623887"
114.032271,22.634271,90.2,"114.032271,22.634271"
114.08287,22.531725,109.4,"114.08287,22.531725"
114.151173,22.627323,102.3,"114.151173,22.627323"
114.108254,22.564313,56.8,"114.108254,22.564313"
113.946375,22.575019,107.4,"113.946375,22.575019"
114.281895,22.734827,57.1,"114.281895,22.734827"
114.120103,22.618079,31.1,"114.120103,22.618079"
114.144564,22.630126,77.9,"114.144564,22.630126"
114.05359,22.598992,93.5,"114.05359,22.598992"
113.91281,22.58401,99.0,"113.91281,22.58401"
114.034306,22.655875,133.8,"114.034306,22.655875"
113.991951,22.56361,91.5,"113.991951,22.56361"
113.912904,22.58563,80.0,"113.912904,22.58563"
113.857148,22.601965,56.7,"113.857148,22.601965"
113.852161,22.619827,35.7,"113.852161,22.619827"
114.164762,22.635544,54.6,"114.164762,22.635544"
114.040931,22.652682,89.0,"114.040931,22.652682"
114.061707,22.53181,136.2,"114.061707,22.53181"
114.221362,22.674237,37.5,"114.221362,22.674237"
114.04581403,22.5578567199,84.3,"114.04581403,22.5578567199"
113.817479,22.679429,58.3,"113.817479,22.679429"
114.01255,22.66473,63.6,"114.01255,22.66473"
113.823072,22.709174,28.0,"113.823072,22.709174"
114.121436411,22.5468824796,85.1,"114.121436411,22.5468824796"
114.040931,22.652682,78.9,"114.040931,22.652682"
113.913322,22.484478,71.4,"113.913322,22.484478"
114.037146,22.672974,80.0,"114.037146,22.672974"
114.033209,22.667544,71.2,"114.033209,22.667544"
114.065468,22.668721,93.6,"114.065468,22.668721"
114.089654,22.638192,64.8,"114.089654,22.638192"
113.988393,22.697077,119.0,"113.988393,22.697077"
114.046853,22.634659,62.5,"114.046853,22.634659"
113.936734,22.51694,160.8,"113.936734,22.51694"
114.070791,22.57243,94.6,"114.070791,22.57243"
113.941816,22.741292,16.7,"113.941816,22.741292"
113.911482094,22.5798716222,120.7,"113.911482094,22.5798716222"
114.241750888,22.7299846973,33.0,"114.241750888,22.7299846973"
113.848733,22.603994,72.2,"113.848733,22.603994"
114.213164873,22.7128307042,54.0,"114.213164873,22.7128307042"
114.040931,22.652682,85.5,"114.040931,22.652682"
113.934878,22.516782,195.8,"113.934878,22.516782"
114.227253247,22.7026852121,61.8,"114.227253247,22.7026852121"
114.040931,22.652682,95.5,"114.040931,22.652682"
113.975138,22.582966,94.8,"113.975138,22.582966"
113.862379,22.618649,65.1,"113.862379,22.618649"
113.955385,22.592942,142.3,"113.955385,22.592942"
114.146662,22.550326,108.3,"114.146662,22.550326"
113.934878,22.516782,195.5,"113.934878,22.516782"
114.026124277,22.5449648632,201.4,"114.026124277,22.5449648632"
114.192363,22.656209,60.7,"114.192363,22.656209"
114.064417,22.699876,49.2,"114.064417,22.699876"
113.882367,22.563944,102.4,"113.882367,22.563944"
113.930224,22.4907,170.7,"113.930224,22.4907"
114.126312319,22.5432628311,95.1,"114.126312319,22.5432628311"
114.045867,22.56648,144.0,"114.045867,22.56648"
114.149801,22.632023,50.0,"114.149801,22.632023"
113.920431,22.495075,156.4,"113.920431,22.495075"
113.991743,22.593965,103.8,"113.991743,22.593965"
113.859969,22.579843,134.6,"113.859969,22.579843"
113.953571,22.53112,131.0,"113.953571,22.53112"
113.895404951,22.56543457,92.1,"113.895404951,22.56543457"
113.863654,22.573075,103.1,"113.863654,22.573075"
114.016604,22.636627,88.0,"114.016604,22.636627"
114.107419,22.559617,77.5,"114.107419,22.559617"
114.146576,22.555308,104.3,"114.146576,22.555308"
114.164776,22.635518,39.6,"114.164776,22.635518"
114.19315,22.643806,70.3,"114.19315,22.643806"
114.103355,22.545851,114.5,"114.103355,22.545851"
113.938293,22.484402,137.9,"113.938293,22.484402"
113.931122121,22.5227909829,80.4,"113.931122121,22.5227909829"
114.043332,22.667554,110.0,"114.043332,22.667554"
114.066977138,22.5708523514,102.9,"114.066977138,22.5708523514"
114.138608,22.629309,95.5,"114.138608,22.629309"
114.047421,22.617147,80.0,"114.047421,22.617147"
114.274295,22.728069,50.6,"114.274295,22.728069"
114.088797203,22.5506939761,93.3,"114.088797203,22.5506939761"
114.242911,22.721905,40.8,"114.242911,22.721905"
114.073929,22.641003,90.6,"114.073929,22.641003"
113.9735,22.549698,162.5,"113.9735,22.549698"
114.301152,22.732029,50.0,"114.301152,22.732029"
113.848667,22.694776,48.0,"113.848667,22.694776"
114.069357,22.616615,100.0,"114.069357,22.616615"
113.932677789,22.5304670973,168.4,"113.932677789,22.5304670973"
114.039976794,22.6330691686,60.7,"114.039976794,22.6330691686"
113.985052,22.543779,113.6,"113.985052,22.543779"
114.042508,22.564034,122.2,"114.042508,22.564034"
114.115337353,22.5576744277,124.0,"114.115337353,22.5576744277"
113.975492,22.546325,106.9,"113.975492,22.546325"
114.162505,22.612728,52.8,"114.162505,22.612728"
114.022354,22.554482,160.3,"114.022354,22.554482"
114.045470685,22.5645112527,105.3,"114.045470685,22.5645112527"
114.077805,22.573689,192.7,"114.077805,22.573689"
113.936734,22.51694,118.4,"113.936734,22.51694"
113.911694053,22.5323346555,106.3,"113.911694053,22.5323346555"
113.934878,22.516782,244.5,"113.934878,22.516782"
114.065195,22.599338,125.0,"114.065195,22.599338"
114.04391,22.638343,79.5,"114.04391,22.638343"
113.945545,22.735279,37.5,"113.945545,22.735279"
113.972004221,22.528065995,211.2,"113.972004221,22.528065995"
113.927414,22.560305,96.0,"113.927414,22.560305"
114.077805,22.573689,166.0,"114.077805,22.573689"
114.01255,22.66473,74.3,"114.01255,22.66473"
113.911064,22.771866,50.6,"113.911064,22.771866"
113.929893,22.53207,143.3,"113.929893,22.53207"
114.105451,22.572147,142.6,"114.105451,22.572147"
114.064183,22.566888,113.6,"114.064183,22.566888"
114.098548,22.559804,106.7,"114.098548,22.559804"
114.232807,22.704891,66.1,"114.232807,22.704891"
114.259830294,22.7375002678,65.2,"114.259830294,22.7375002678"
114.226858,22.71007,48.3,"114.226858,22.71007"
114.262844584,22.7319582881,42.6,"114.262844584,22.7319582881"
114.050953,22.557001,97.7,"114.050953,22.557001"
114.143774,22.583858,86.5,"114.143774,22.583858"
114.082006,22.529845,127.1,"114.082006,22.529845"
114.039632,22.563789,86.6,"114.039632,22.563789"
113.874882,22.578286,75.0,"113.874882,22.578286"
113.898847777,22.5848953232,60.8,"113.898847777,22.5848953232"
113.909861,22.51623,103.7,"113.909861,22.51623"
113.931714557,22.4923590957,146.0,"113.931714557,22.4923590957"
113.866134,22.568469,67.0,"113.866134,22.568469"
113.818125,22.707827,49.2,"113.818125,22.707827"
113.862379,22.618649,62.9,"113.862379,22.618649"
113.93415186,22.509293916,100.0,"113.93415186,22.509293916"
114.056209537,22.5245001405,123.1,"114.056209537,22.5245001405"
113.895581,22.563693,118.0,"113.895581,22.563693"
114.144564,22.630126,80.0,"114.144564,22.630126"
114.02960171,22.5607509363,114.3,"114.02960171,22.5607509363"
113.909861,22.51623,98.6,"113.909861,22.51623"
114.146662,22.550326,109.0,"114.146662,22.550326"
114.231367,22.682438,61.5,"114.231367,22.682438"
113.963237,22.575966,100.0,"113.963237,22.575966"
114.03491,22.668813,76.4,"114.03491,22.668813"
114.120193,22.636144,74.4,"114.120193,22.636144"
113.893813,22.587166,106.5,"113.893813,22.587166"
113.80796,22.705685,70.8,"113.80796,22.705685"
114.027892,22.631407,73.7,"114.027892,22.631407"
113.83207,22.658162,76.1,"113.83207,22.658162"
114.039677,22.676198,56.3,"114.039677,22.676198"
114.103197,22.545085,189.2,"114.103197,22.545085"
113.846318,22.604754,54.3,"113.846318,22.604754"
113.902656,22.508956,83.6,"113.902656,22.508956"
114.023219,22.644096,68.1,"114.023219,22.644096"
114.257212,22.717829,67.5,"114.257212,22.717829"
113.967499,22.585749,163.3,"113.967499,22.585749"
114.109390829,22.5702243022,97.4,"114.109390829,22.5702243022"
114.073944603,22.5437354542,191.2,"114.073944603,22.5437354542"
113.9735,22.549698,160.0,"113.9735,22.549698"
114.218197,22.648364,80.0,"114.218197,22.648364"
113.971732475,22.5330485224,201.7,"113.971732475,22.5330485224"
114.013248,22.541661,119.1,"114.013248,22.541661"
113.823567,22.724734,70.5,"113.823567,22.724734"
114.151198,22.623587,96.7,"114.151198,22.623587"
114.01931,22.649534,203.8,"114.01931,22.649534"
113.849216,22.612203,59.3,"113.849216,22.612203"
114.058266802,22.5338051798,128.9,"114.058266802,22.5338051798"
113.854323,22.600313,55.0,"113.854323,22.600313"
114.020544,22.643385,198.9,"114.020544,22.643385"
114.032390482,22.6367012456,56.9,"114.032390482,22.6367012456"
113.961188,22.549591,166.7,"113.961188,22.549591"
114.007086,22.671725,76.1,"114.007086,22.671725"
114.051964174,22.570264469,113.3,"114.051964174,22.570264469"
114.139900292,22.5526596094,68.2,"114.139900292,22.5526596094"
114.052681,22.554076,162.2,"114.052681,22.554076"
114.040027,22.615801,250.0,"114.040027,22.615801"
114.252572,22.723471,54.9,"114.252572,22.723471"
114.061707,22.53181,118.2,"114.061707,22.53181"
113.926331829,22.5143555637,174.4,"113.926331829,22.5143555637"
114.033573,22.657639,111.2,"114.033573,22.657639"
113.921313534,22.5159791366,107.1,"113.921313534,22.5159791366"
114.244455,22.702318,118.2,"114.244455,22.702318"
114.057604,22.531009,134.4,"114.057604,22.531009"
113.975138,22.582966,96.8,"113.975138,22.582966"
114.076927412,22.5558028263,107.3,"114.076927412,22.5558028263"
113.909903,22.586623,98.2,"113.909903,22.586623"
114.115835794,22.5457670716,107.9,"114.115835794,22.5457670716"
114.146576,22.555308,108.3,"114.146576,22.555308"
113.985004,22.680974,26.2,"113.985004,22.680974"
113.878059,22.573934,86.2,"113.878059,22.573934"
114.056231,22.572207,211.8,"114.056231,22.572207"
113.967499,22.585749,163.3,"113.967499,22.585749"
113.957672,22.547709,125.0,"113.957672,22.547709"
113.810956,22.693733,25.8,"113.810956,22.693733"
114.042557,22.671717,72.9,"114.042557,22.671717"
113.794822,22.747045,66.7,"113.794822,22.747045"
113.899852,22.497209,100.0,"113.899852,22.497209"
113.858188,22.608238,100.0,"113.858188,22.608238"
114.136364,22.580183,96.3,"114.136364,22.580183"
114.059697,22.526868,115.3,"114.059697,22.526868"
113.94862,22.508966,160.0,"113.94862,22.508966"
114.080856,22.620518,76.5,"114.080856,22.620518"
114.142228,22.605839,59.1,"114.142228,22.605839"
114.098768,22.557523,100.0,"114.098768,22.557523"
114.231367,22.682438,104.2,"114.231367,22.682438"
114.03307,22.6633,48.6,"114.03307,22.6633"
113.887171,22.57146,72.3,"113.887171,22.57146"
114.237140264,22.757589028,39.0,"114.237140264,22.757589028"
113.895961,22.587398,73.3,"113.895961,22.587398"
113.860893,22.596643,72.2,"113.860893,22.596643"
114.127639943,22.5437314626,140.0,"114.127639943,22.5437314626"
113.895581,22.563693,84.4,"113.895581,22.563693"
114.117405,22.539181,153.1,"114.117405,22.539181"
114.031926,22.541356,114.9,"114.031926,22.541356"
114.031467016,22.5446934056,106.5,"114.031467016,22.5446934056"
113.914675,22.57925,71.1,"113.914675,22.57925"
114.074131042,22.5417191752,117.6,"114.074131042,22.5417191752"
114.139605,22.582741,77.3,"114.139605,22.582741"
114.039009,22.654116,115.8,"114.039009,22.654116"
114.243453,22.72895,107.2,"114.243453,22.72895"
114.129203,22.607857,73.7,"114.129203,22.607857"
114.122115,22.553849,112.1,"114.122115,22.553849"
114.24391,22.725198,53.3,"114.24391,22.725198"
114.189174,22.572325,105.3,"114.189174,22.572325"
114.066196,22.638489,102.7,"114.066196,22.638489"
113.973075,22.546479,126.0,"113.973075,22.546479"
114.009396,22.678586,37.9,"114.009396,22.678586"
113.924871,22.558119,102.3,"113.924871,22.558119"
113.920431,22.495075,162.8,"113.920431,22.495075"
113.853194,22.606403,153.9,"113.853194,22.606403"
113.957639,22.547968,155.0,"113.957639,22.547968"
114.073944603,22.5437354542,174.6,"114.073944603,22.5437354542"
113.942622,22.503962,120.9,"113.942622,22.503962"
113.931055,22.514189,89.9,"113.931055,22.514189"
113.877308,22.568438,71.1,"113.877308,22.568438"
114.120984,22.54819,127.7,"114.120984,22.54819"
113.845297,22.735675,36.2,"113.845297,22.735675"
114.034949071,22.6464001824,61.3,"114.034949071,22.6464001824"
113.911621,22.56246,92.0,"113.911621,22.56246"
113.907385057,22.5604797824,57.1,"113.907385057,22.5604797824"
113.98231307,22.5466705523,89.9,"113.98231307,22.5466705523"
113.902289,22.504062,81.8,"113.902289,22.504062"
113.991743,22.593965,117.3,"113.991743,22.593965"
114.037643687,22.561488596,229.9,"114.037643687,22.561488596"
114.033573,22.657639,107.2,"114.033573,22.657639"
113.865432,22.624026,71.1,"113.865432,22.624026"
113.855315156,22.5783083518,68.4,"113.855315156,22.5783083518"
114.045768,22.620215,56.0,"114.045768,22.620215"
113.806639,22.732677,41.7,"113.806639,22.732677"
113.891978,22.573071,131.2,"113.891978,22.573071"
113.856751,22.575561,83.1,"113.856751,22.575561"
114.013389,22.682925,72.3,"114.013389,22.682925"
113.902114,22.584708,55.8,"113.902114,22.584708"
114.05359,22.598992,89.3,"114.05359,22.598992"
113.95782867,22.5318107386,138.5,"113.95782867,22.5318107386"
114.140328164,22.5555123386,103.9,"114.140328164,22.5555123386"
113.972354297,22.5355851203,204.7,"113.972354297,22.5355851203"
114.120193,22.636144,45.8,"114.120193,22.636144"
114.040045,22.602512,241.2,"114.040045,22.602512"
113.991743,22.593965,102.9,"113.991743,22.593965"
114.244653,22.750213,44.9,"114.244653,22.750213"
113.94747,22.503649,201.2,"113.94747,22.503649"
113.913931,22.586819,80.0,"113.913931,22.586819"
114.1485,22.572496,76.5,"114.1485,22.572496"
114.253429,22.705145,42.2,"114.253429,22.705145"
113.975129,22.582945,83.2,"113.975129,22.582945"
114.04346,22.607523,100.0,"114.04346,22.607523"
114.045867,22.56648,135.8,"114.045867,22.56648"
113.876224719,22.5716076718,112.7,"113.876224719,22.5716076718"
114.071555,22.566853,98.9,"114.071555,22.566853"
113.913018,22.584418,96.6,"113.913018,22.584418"
113.945584427,22.5050413568,147.7,"113.945584427,22.5050413568"
113.80796,22.705685,63.0,"113.80796,22.705685"
114.286475446,22.7519254458,30.3,"114.286475446,22.7519254458"
113.906502,22.488927,102.9,"113.906502,22.488927"
113.972354297,22.5355851203,159.3,"113.972354297,22.5355851203"
114.187722297,22.6499149115,63.9,"114.187722297,22.6499149115"
114.076927412,22.5558028263,190.0,"114.076927412,22.5558028263"
114.129779,22.57267,124.3,"114.129779,22.57267"
114.064397515,22.5321975223,106.8,"114.064397515,22.5321975223"
114.155628,22.607461,67.8,"114.155628,22.607461"
113.980565,22.559573,137.5,"113.980565,22.559573"
113.81694,22.677615,95.0,"113.81694,22.677615"
113.991743,22.593965,114.0,"113.991743,22.593965"
113.830139,22.655737,95.2,"113.830139,22.655737"
113.934252,22.494169,107.2,"113.934252,22.494169"
114.034306,22.655875,92.3,"114.034306,22.655875"
114.114107,22.617842,62.2,"114.114107,22.617842"
114.125515056,22.6015155024,61.7,"114.125515056,22.6015155024"
113.853024,22.599958,74.0,"113.853024,22.599958"
114.051056,22.651569,75.3,"114.051056,22.651569"
114.028761194,22.6400419179,73.8,"114.028761194,22.6400419179"
114.065195,22.599338,101.3,"114.065195,22.599338"
113.914348,22.792364,48.6,"113.914348,22.792364"
114.144512658,22.6226525565,132.2,"114.144512658,22.6226525565"
113.869381,22.569626,61.4,"113.869381,22.569626"
114.149019142,22.6133591982,48.4,"114.149019142,22.6133591982"
114.062385908,22.5293300655,112.6,"114.062385908,22.5293300655"
114.14848,22.608249,38.2,"114.14848,22.608249"
114.133353,22.556672,84.6,"114.133353,22.556672"
113.943315094,22.5175662154,131.6,"113.943315094,22.5175662154"
113.921461,22.57886,110.0,"113.921461,22.57886"
114.032487,22.609467,118.4,"114.032487,22.609467"
114.132226914,22.546930199,102.9,"114.132226914,22.546930199"
113.937082266,22.5063234864,231.8,"113.937082266,22.5063234864"
114.244039,22.71286,55.6,"114.244039,22.71286"
113.930224,22.4907,125.0,"113.930224,22.4907"
114.033983,22.642034,48.4,"114.033983,22.642034"
114.215774,22.656192,54.1,"114.215774,22.656192"
113.927583,22.489865,163.6,"113.927583,22.489865"
113.94063,22.485997,211.8,"113.94063,22.485997"
114.146592,22.679844,62.5,"114.146592,22.679844"
114.243753319,22.7274542172,32.1,"114.243753319,22.7274542172"
114.034306,22.655875,90.8,"114.034306,22.655875"
114.314485,22.602761,56.6,"114.314485,22.602761"
113.862618,22.576197,105.6,"113.862618,22.576197"
114.129240753,22.5690828361,87.9,"114.129240753,22.5690828361"
114.132712,22.543892,100.0,"114.132712,22.543892"
113.920153797,22.543912068,154.5,"113.920153797,22.543912068"
114.117807,22.606405,68.3,"114.117807,22.606405"
114.000988,22.541894,119.8,"114.000988,22.541894"
114.053995,22.697725,58.3,"114.053995,22.697725"
114.072046,22.659611,83.2,"114.072046,22.659611"
114.050129,22.525353,139.5,"114.050129,22.525353"
114.020514,22.554136,163.5,"114.020514,22.554136"
114.064822,22.518472,173.3,"114.064822,22.518472"
113.816126,22.695533,40.0,"113.816126,22.695533"
113.830707,22.682473,53.8,"113.830707,22.682473"
114.142799,22.688353,48.2,"114.142799,22.688353"
113.938293,22.484402,142.9,"113.938293,22.484402"
113.920431,22.495075,149.3,"113.920431,22.495075"
114.082033,22.66599,116.1,"114.082033,22.66599"
114.039009,22.654116,74.2,"114.039009,22.654116"
113.867787,22.747433,42.6,"113.867787,22.747433"
113.861957,22.573121,112.1,"113.861957,22.573121"
114.223076,22.663461,74.7,"114.223076,22.663461"
114.147476515,22.6051792604,50.6,"114.147476515,22.6051792604"
114.088926878,22.5336788005,92.6,"114.088926878,22.5336788005"
114.043482,22.665143,120.8,"114.043482,22.665143"
113.933226455,22.5331659337,94.7,"113.933226455,22.5331659337"
114.054127185,22.6036823592,126.3,"114.054127185,22.6036823592"
114.026365,22.638524,96.0,"114.026365,22.638524"
114.275003,22.735755,49.2,"114.275003,22.735755"
113.935798,22.740888,55.6,"113.935798,22.740888"
113.867199,22.61903,16.5,"113.867199,22.61903"
113.83207,22.658162,79.2,"113.83207,22.658162"
114.048074736,22.5624569741,197.5,"114.048074736,22.5624569741"
114.247545,22.753231,28.0,"114.247545,22.753231"
113.963331,22.549812,140.0,"113.963331,22.549812"
113.923302,22.51444,123.6,"113.923302,22.51444"
113.991743,22.593965,106.7,"113.991743,22.593965"
114.049714,22.527604,111.9,"114.049714,22.527604"
113.912904,22.58563,107.5,"113.912904,22.58563"
114.026625,22.638846,96.6,"114.026625,22.638846"
114.133486535,22.5440646672,107.7,"114.133486535,22.5440646672"
114.213164873,22.7128307042,43.7,"114.213164873,22.7128307042"
114.075351945,22.5778869301,92.0,"114.075351945,22.5778869301"
113.821344,22.724884,54.5,"113.821344,22.724884"
113.938027,22.487194,134.8,"113.938027,22.487194"
113.83207,22.658162,74.2,"113.83207,22.658162"
114.227142,22.668569,48.3,"114.227142,22.668569"
114.028081,22.542699,178.6,"114.028081,22.542699"
113.921461,22.57886,112.6,"113.921461,22.57886"
114.063567,22.607163,79.3,"114.063567,22.607163"
113.98288,22.55212,142.0,"113.98288,22.55212"
113.938293,22.484402,158.5,"113.938293,22.484402"
114.240774,22.757333,36.1,"114.240774,22.757333"
113.858957,22.604664,46.4,"113.858957,22.604664"
114.130997,22.6299,61.6,"114.130997,22.6299"
113.927414,22.560305,100.0,"113.927414,22.560305"
114.052791803,22.5360669995,171.7,"114.052791803,22.5360669995"
113.908848,22.580342,80.0,"113.908848,22.580342"
114.114428,22.555199,105.0,"114.114428,22.555199"
113.921313534,22.5159791366,103.2,"113.921313534,22.5159791366"
114.026538576,22.5434056076,117.2,"114.026538576,22.5434056076"
114.23453206,22.6825499548,67.6,"114.23453206,22.6825499548"
113.905358,22.53494,136.1,"113.905358,22.53494"
113.88171,22.584638,53.3,"113.88171,22.584638"
114.072046,22.659611,83.2,"114.072046,22.659611"
113.955233,22.5936,124.0,"113.955233,22.5936"
113.927132378,22.5448944736,94.4,"113.927132378,22.5448944736"
113.868378,22.586534,124.0,"113.868378,22.586534"
114.187302,22.639586,132.2,"114.187302,22.639586"
113.852103,22.603269,63.0,"113.852103,22.603269"
113.991743,22.593965,107.2,"113.991743,22.593965"
113.897205,22.498896,67.3,"113.897205,22.498896"
114.039009,22.654116,82.9,"114.039009,22.654116"
113.903939,22.561666,120.7,"113.903939,22.561666"
113.869206,22.583862,114.3,"113.869206,22.583862"
114.132042,22.601089,61.4,"114.132042,22.601089"
113.813158,22.69226,52.0,"113.813158,22.69226"
114.076819,22.543901,190.9,"114.076819,22.543901"
113.818593,22.696349,63.2,"113.818593,22.696349"
114.067801,22.61066,95.5,"114.067801,22.61066"
114.051977816,22.5335076714,104.6,"114.051977816,22.5335076714"
113.991743,22.593965,121.8,"113.991743,22.593965"
114.076148795,22.5375618471,156.7,"114.076148795,22.5375618471"
114.24391,22.725198,52.9,"114.24391,22.725198"
114.058148341,22.5688088383,160.6,"114.058148341,22.5688088383"
113.907065,22.565366,64.0,"113.907065,22.565366"
114.113975791,22.5530753973,145.8,"114.113975791,22.5530753973"
114.126312319,22.5432628311,94.3,"114.126312319,22.5432628311"
113.871658,22.631947,60.3,"113.871658,22.631947"
113.861715,22.618984,65.2,"113.861715,22.618984"
114.057869,22.571981,226.9,"114.057869,22.571981"
114.146576,22.555308,107.1,"114.146576,22.555308"
114.210482,22.655456,50.8,"114.210482,22.655456"
114.248036,22.726761,28.8,"114.248036,22.726761"
114.236682,22.708636,58.1,"114.236682,22.708636"
114.284242,22.754512,39.0,"114.284242,22.754512"
113.93302994,22.5232178428,199.1,"113.93302994,22.5232178428"
114.061013,22.626823,116.7,"114.061013,22.626823"
114.107419,22.559617,23.0,"114.107419,22.559617"
114.143560362,22.5892995353,67.9,"114.143560362,22.5892995353"
114.25771572,22.7370717153,57.1,"114.25771572,22.7370717153"
114.232855,22.728749,76.7,"114.232855,22.728749"
114.043482,22.665143,72.8,"114.043482,22.665143"
